 # Time Pressure(1--dim) Viscous(1--dim) Total(1--dim)
    7.380000    1.920564   -0.115433    0.238988   -0.004859    2.159552   -0.120293
    7.400000    1.900398   -0.063279    0.231911   -0.006244    2.132310   -0.069523
    7.420000    1.899634   -0.099516    0.231037   -0.000910    2.130671   -0.100427
    7.440000    1.907000    0.111787    0.231478   -0.009407    2.138477    0.102379
    7.460000    1.938882    0.130247    0.230027   -0.007412    2.168908    0.122835
    7.480000    1.975181   -0.021885    0.232709    0.001001    2.207891   -0.020884
    7.500000    1.981647    0.077369    0.230985   -0.004759    2.212632    0.072610
    7.520000    1.965981   -0.054066    0.228024   -0.000346    2.194006   -0.054412
    7.540000    2.011511   -0.053211    0.228043    0.002036    2.239554   -0.051174
    7.560000    1.999899   -0.099922    0.228762    0.001567    2.228661   -0.098355
    7.580000    2.074014   -0.107799    0.231550    0.000649    2.305564   -0.107151
    7.600000    2.095013   -0.062980    0.234836   -0.001295    2.329849   -0.064276
    7.620000    2.152425   -0.037000    0.231966   -0.001325    2.384390   -0.038326
    7.640000    2.140162   -0.009381    0.231987   -0.000682    2.372150   -0.010063
    7.660000    2.137448   -0.023691    0.228635    0.002105    2.366083   -0.021586
    7.680000    2.144356    0.030516    0.230077    0.000321    2.374433    0.030837
    7.700000    2.160646    0.064427    0.233442    0.004722    2.394088    0.069149
    7.720000    2.224051    0.159172    0.234949   -0.000888    2.458999    0.158284
    7.740000    2.249147    0.057484    0.230653    0.000814    2.479800    0.058298
    7.760000    2.248876    0.041288    0.226917   -0.001412    2.475793    0.039876
    7.780000    2.289143    0.013810    0.229155   -0.000623    2.518299    0.013187
    7.800000    2.364841   -0.044736    0.232475    0.005946    2.597316   -0.038790
    7.820000    2.445837   -0.052512    0.236245    0.004793    2.682082   -0.047719
    7.840000    2.517258   -0.019881    0.237441    0.004661    2.754699   -0.015220
    7.860000    2.562184    0.026956    0.232763   -0.000315    2.794947    0.026641
    7.880000    2.625308    0.105569    0.234242   -0.001839    2.859549    0.103730
    7.900000    2.730226    0.081280    0.231865   -0.002708    2.962091    0.078573
    7.920000    2.718641    0.176860    0.234317   -0.002832    2.952958    0.174028
    7.940000    2.807919    0.035843    0.233614    0.003975    3.041533    0.039818
    7.960000    2.884243    0.085930    0.230094   -0.002188    3.114337    0.083742
    7.980000    2.987738   -0.007478    0.229609    0.001806    3.217347   -0.005672
    8.000000    3.115024   -0.029107    0.230452    0.004661    3.345477   -0.024446
